month,month_name,origin_state_abbr,operating_airline,primary_delay_cause,flights,delayed_flights,sum_arrival_delay_min,sum_total_delay_min,delay_rate,avg_arrival_delay_min,avg_total_delay_min
7,July,AL,WN,Security,1.0,1.0,17.0,17.0,1.0,17.0,17.0
7,July,AL,WN,Weather,1.0,1.0,44.0,44.0,1.0,44.0,44.0
7,July,AL,YX,No Delay,4.0,0.0,7.0,0.0,0.0,1.75,0.0
7,July,AR,9E,Carrier,15.0,14.0,1528.0,1528.0,0.9333333333333333,101.86666666666666,101.86666666666666
7,July,AR,9E,Late Aircraft,21.0,21.0,1822.0,1822.0,1.0,86.76190476190476,86.76190476190476
7,July,AR,9E,NAS,12.0,11.0,1223.0,1223.0,0.9166666666666666,101.91666666666667,101.91666666666667
7,July,AR,9E,No Delay,133.0,0.0,96.0,0.0,0.0,0.7218045112781954,0.0
7,July,AR,9E,Weather,2.0,2.0,72.0,72.0,1.0,36.0,36.0
7,July,AR,AA,Carrier,19.0,18.0,1806.0,1806.0,0.9473684210526315,95.05263157894737,95.05263157894737
7,July,AR,AA,Late Aircraft,47.0,45.0,4938.0,4938.0,0.9574468085106383,105.06382978723404,105.06382978723404
7,July,AR,AA,NAS,17.0,17.0,673.0,673.0,1.0,39.588235294117645,39.588235294117645
7,July,AR,AA,No Delay,117.0,0.0,315.0,0.0,0.0,2.6923076923076925,0.0
7,July,AR,AA,Security,3.0,3.0,61.0,61.0,1.0,20.333333333333332,20.333333333333332
7,July,AR,AA,Weather,3.0,3.0,174.0,174.0,1.0,58.0,58.0
7,July,AR,DL,Carrier,22.0,22.0,4379.0,4379.0,1.0,199.04545454545453,199.04545454545453
7,July,AR,DL,Late Aircraft,24.0,24.0,2252.0,2252.0,1.0,93.83333333333333,93.83333333333333
7,July,AR,DL,NAS,15.0,14.0,1304.0,1304.0,0.9333333333333333,86.93333333333334,86.93333333333334
7,July,AR,DL,No Delay,213.0,0.0,172.0,0.0,0.0,0.8075117370892019,0.0
7,July,AR,DL,Weather,5.0,5.0,403.0,403.0,1.0,80.6,80.6
7,July,AR,F9,Carrier,2.0,2.0,111.0,111.0,1.0,55.5,55.5
7,July,AR,F9,Late Aircraft,3.0,3.0,338.0,338.0,1.0,112.66666666666667,112.66666666666667
7,July,AR,F9,NAS,3.0,3.0,130.0,130.0,1.0,43.333333333333336,43.333333333333336
7,July,AR,F9,No Delay,24.0,0.0,73.0,0.0,0.0,3.0416666666666665,0.0
7,July,AR,G4,Carrier,9.0,9.0,774.0,774.0,1.0,86.0,86.0
7,July,AR,G4,Late Aircraft,25.0,23.0,1684.0,1684.0,0.92,67.36,67.36
7,July,AR,G4,NAS,13.0,11.0,474.0,474.0,0.8461538461538461,36.46153846153846,36.46153846153846
7,July,AR,G4,No Delay,86.0,0.0,178.0,0.0,0.0,2.0697674418604652,0.0
7,July,AR,G4,Weather,3.0,3.0,377.0,377.0,1.0,125.66666666666667,125.66666666666667
7,July,AR,MQ,Carrier,67.0,64.0,6531.0,6531.0,0.9552238805970149,97.4776119402985,97.4776119402985
7,July,AR,MQ,Late Aircraft,143.0,142.0,11082.0,11082.0,0.993006993006993,77.4965034965035,77.4965034965035
7,July,AR,MQ,NAS,87.0,83.0,3110.0,3110.0,0.9540229885057471,35.747126436781606,35.747126436781606
7,July,AR,MQ,No Delay,695.0,0.0,1438.0,0.0,0.0,2.069064748201439,0.0
7,July,AR,MQ,Security,7.0,6.0,155.0,155.0,0.8571428571428571,22.142857142857142,22.142857142857142
7,July,AR,MQ,Weather,34.0,33.0,2761.0,2761.0,0.9705882352941176,81.20588235294117,81.20588235294117
7,July,AR,OH,Carrier,1.0,1.0,25.0,25.0,1.0,25.0,25.0
7,July,AR,OH,Late Aircraft,8.0,8.0,521.0,521.0,1.0,65.125,65.125
7,July,AR,OH,NAS,1.0,1.0,61.0,61.0,1.0,61.0,61.0
7,July,AR,OH,No Delay,17.0,0.0,37.0,0.0,0.0,2.176470588235294,0.0
7,July,AR,OH,Weather,4.0,4.0,472.0,472.0,1.0,118.0,118.0
7,July,AR,OO,Carrier,37.0,36.0,2203.0,2203.0,0.972972972972973,59.54054054054054,59.54054054054054
7,July,AR,OO,Late Aircraft,25.0,25.0,1750.0,1750.0,1.0,70.0,70.0
7,July,AR,OO,NAS,13.0,12.0,709.0,709.0,0.9230769230769231,54.53846153846154,54.53846153846154
7,July,AR,OO,No Delay,274.0,0.0,389.0,0.0,0.0,1.4197080291970803,0.0
7,July,AR,OO,Security,1.0,1.0,44.0,44.0,1.0,44.0,44.0
7,July,AR,OO,Weather,2.0,2.0,128.0,128.0,1.0,64.0,64.0
7,July,AR,UA,Carrier,9.0,9.0,730.0,730.0,1.0,81.11111111111111,81.11111111111111
7,July,AR,UA,Late Aircraft,1.0,1.0,743.0,743.0,1.0,743.0,743.0
7,July,AR,UA,NAS,1.0,1.0,22.0,22.0,1.0,22.0,22.0
7,July,AR,UA,No Delay,20.0,0.0,62.0,0.0,0.0,3.1,0.0
7,July,AR,WN,Carrier,6.0,5.0,361.0,361.0,0.8333333333333334,60.166666666666664,60.166666666666664
7,July,AR,WN,Late Aircraft,25.0,24.0,1343.0,1343.0,0.96,53.72,53.72
7,July,AR,WN,NAS,9.0,8.0,497.0,497.0,0.8888888888888888,55.22222222222222,55.22222222222222
7,July,AR,WN,No Delay,165.0,0.0,227.0,0.0,0.0,1.3757575757575757,0.0
7,July,AR,WN,Security,1.0,1.0,17.0,17.0,1.0,17.0,17.0
7,July,AR,YX,Carrier,12.0,12.0,697.0,697.0,1.0,58.083333333333336,58.083333333333336
7,July,AR,YX,Late Aircraft,3.0,3.0,134.0,134.0,1.0,44.666666666666664,44.666666666666664
7,July,AR,YX,NAS,3.0,3.0,71.0,71.0,1.0,23.666666666666668,23.666666666666668
7,July,AR,YX,No Delay,67.0,0.0,97.0,0.0,0.0,1.4477611940298507,0.0
7,July,AR,YX,Security,1.0,1.0,40.0,40.0,1.0,40.0,40.0
7,July,AR,YX,Weather,2.0,2.0,128.0,128.0,1.0,64.0,64.0
7,July,AZ,AA,Carrier,419.0,410.0,53550.0,53550.0,0.9785202863961814,127.80429594272077,127.80429594272077
7,July,AZ,AA,Late Aircraft,733.0,723.0,76062.0,76062.0,0.9863574351978172,103.7680763983629,103.7680763983629
7,July,AZ,AA,NAS,235.0,222.0,9346.0,9346.0,0.9446808510638298,39.770212765957446,39.770212765957446
7,July,AZ,AA,No Delay,3261.0,0.0,4639.0,0.0,0.0,1.4225697638761117,0.0
7,July,AZ,AA,Security,5.0,5.0,181.0,181.0,1.0,36.2,36.2
7,July,AZ,AA,Weather,22.0,21.0,1488.0,1488.0,0.9545454545454546,67.63636363636364,67.63636363636364
7,July,AZ,AS,Carrier,11.0,11.0,936.0,936.0,1.0,85.0909090909091,85.0909090909091
7,July,AZ,AS,Late Aircraft,68.0,68.0,3055.0,3055.0,1.0,44.9264705882353,44.9264705882353
7,July,AZ,AS,NAS,49.0,46.0,1278.0,1278.0,0.9387755102040817,26.081632653061224,26.081632653061224
7,July,AZ,AS,No Delay,272.0,0.0,665.0,0.0,0.0,2.4448529411764706,0.0
7,July,AZ,AS,Weather,3.0,3.0,183.0,183.0,1.0,61.0,61.0
7,July,AZ,B6,Carrier,7.0,7.0,3963.0,3963.0,1.0,566.1428571428571,566.1428571428571
7,July,AZ,B6,Late Aircraft,32.0,32.0,2925.0,2925.0,1.0,91.40625,91.40625
7,July,AZ,B6,NAS,1.0,1.0,21.0,21.0,1.0,21.0,21.0
7,July,AZ,B6,No Delay,20.0,0.0,57.0,0.0,0.0,2.85,0.0
7,July,AZ,B6,Weather,2.0,2.0,123.0,123.0,1.0,61.5,61.5
7,July,AZ,DL,Carrier,77.0,76.0,13628.0,13628.0,0.987012987012987,176.98701298701297,176.98701298701297
7,July,AZ,DL,Late Aircraft,86.0,85.0,7842.0,7842.0,0.9883720930232558,91.18604651162791,91.18604651162791
7,July,AZ,DL,NAS,40.0,36.0,1238.0,1238.0,0.9,30.95,30.95
7,July,AZ,DL,No Delay,735.0,0.0,937.0,0.0,0.0,1.2748299319727892,0.0
7,July,AZ,DL,Weather,4.0,4.0,138.0,138.0,1.0,34.5,34.5
7,July,AZ,F9,Carrier,58.0,57.0,3777.0,3777.0,0.9827586206896551,65.12068965517241,65.12068965517241
7,July,AZ,F9,Late Aircraft,100.0,99.0,8828.0,8828.0,0.99,88.28,88.28
7,July,AZ,F9,NAS,46.0,45.0,2221.0,2221.0,0.9782608695652174,48.28260869565217,48.28260869565217
7,July,AZ,F9,No Delay,578.0,0.0,743.0,0.0,0.0,1.2854671280276817,0.0
7,July,AZ,G4,Carrier,55.0,53.0,4044.0,4044.0,0.9636363636363636,73.52727272727273,73.52727272727273
7,July,AZ,G4,Late Aircraft,58.0,56.0,5760.0,5760.0,0.9655172413793104,99.3103448275862,99.3103448275862
7,July,AZ,G4,NAS,24.0,23.0,625.0,625.0,0.9583333333333334,26.041666666666668,26.041666666666668
7,July,AZ,G4,No Delay,450.0,0.0,710.0,0.0,0.0,1.5777777777777777,0.0
7,July,AZ,G4,Weather,8.0,8.0,1698.0,1698.0,1.0,212.25,212.25
7,July,AZ,HA,Carrier,4.0,3.0,1088.0,1088.0,0.75,272.0,272.0
7,July,AZ,HA,No Delay,27.0,0.0,105.0,0.0,0.0,3.888888888888889,0.0
7,July,AZ,MQ,Carrier,49.0,47.0,2252.0,2252.0,0.9591836734693877,45.95918367346939,45.95918367346939
7,July,AZ,MQ,Late Aircraft,103.0,102.0,5700.0,5700.0,0.9902912621359223,55.33980582524272,55.33980582524272
7,July,AZ,MQ,NAS,56.0,53.0,1598.0,1598.0,0.9464285714285714,28.535714285714285,28.535714285714285
7,July,AZ,MQ,No Delay,837.0,0.0,1271.0,0.0,0.0,1.5185185185185186,0.0
7,July,AZ,MQ,Security,1.0,1.0,72.0,72.0,1.0,72.0,72.0
7,July,AZ,MQ,Weather,5.0,5.0,354.0,354.0,1.0,70.8,70.8
7,July,AZ,NK,Carrier,6.0,6.0,495.0,495.0,1.0,82.5,82.5
7,July,AZ,NK,Late Aircraft,10.0,10.0,1046.0,1046.0,1.0,104.6,104.6
7,July,AZ,NK,NAS,15.0,15.0,1058.0,1058.0,1.0,70.53333333333333,70.53333333333333
7,July,AZ,NK,No Delay,74.0,0.0,109.0,0.0,0.0,1.472972972972973,0.0
7,July,AZ,OO,Carrier,190.0,185.0,15040.0,15040.0,0.9736842105263158,79.15789473684211,79.15789473684211
7,July,AZ,OO,Late Aircraft,56.0,54.0,3847.0,3847.0,0.9642857142857143,68.69642857142857,68.69642857142857
7,July,AZ,OO,NAS,86.0,79.0,2997.0,2997.0,0.9186046511627907,34.848837209302324,34.848837209302324
7,July,AZ,OO,No Delay,2262.0,0.0,2662.0,0.0,0.0,1.1768346595932804,0.0
7,July,AZ,OO,Security,5.0,5.0,175.0,175.0,1.0,35.0,35.0
7,July,AZ,OO,Weather,46.0,45.0,3642.0,3642.0,0.9782608695652174,79.17391304347827,79.17391304347827
7,July,AZ,UA,Carrier,41.0,41.0,4982.0,4982.0,1.0,121.51219512195122,121.51219512195122
7,July,AZ,UA,Late Aircraft,78.0,77.0,6627.0,6627.0,0.9871794871794872,84.96153846153847,84.96153846153847
7,July,AZ,UA,NAS,47.0,46.0,3422.0,3422.0,0.9787234042553191,72.80851063829788,72.80851063829788
7,July,AZ,UA,No Delay,580.0,0.0,631.0,0.0,0.0,1.0879310344827586,0.0
7,July,AZ,UA,Weather,1.0,1.0,292.0,292.0,1.0,292.0,292.0
7,July,AZ,WN,Carrier,645.0,613.0,35352.0,35352.0,0.9503875968992248,54.80930232558139,54.80930232558139
7,July,AZ,WN,Late Aircraft,839.0,812.0,45228.0,45228.0,0.9678188319427891,53.907032181168056,53.907032181168056
7,July,AZ,WN,NAS,186.0,179.0,7795.0,7795.0,0.9623655913978495,41.90860215053763,41.90860215053763
7,July,AZ,WN,No Delay,4291.0,0.0,7726.0,0.0,0.0,1.8005127010020974,0.0
7,July,AZ,WN,Security,2.0,2.0,63.0,63.0,1.0,31.5,31.5
7,July,AZ,WN,Weather,9.0,9.0,638.0,638.0,1.0,70.88888888888889,70.88888888888889
7,July,CA,AA,Carrier,433.0,423.0,65031.0,65031.0,0.976905311778291,150.18706697459584,150.18706697459584
7,July,CA,AA,Late Aircraft,869.0,855.0,100293.0,100293.0,0.9838895281933256,115.41196777905638,115.41196777905638
7,July,CA,AA,NAS,293.0,280.0,11807.0,11807.0,0.9556313993174061,40.29692832764505,40.29692832764505
7,July,CA,AA,No Delay,4802.0,0.0,6219.0,0.0,0.0,1.295085381091212,0.0
7,July,CA,AA,Security,4.0,3.0,149.0,149.0,0.75,37.25,37.25
7,July,CA,AA,Weather,31.0,31.0,3310.0,3310.0,1.0,106.7741935483871,106.7741935483871
7,July,CA,AS,Carrier,192.0,188.0,12840.0,12840.0,0.9791666666666666,66.875,66.875
7,July,CA,AS,Late Aircraft,430.0,421.0,22442.0,22442.0,0.9790697674418605,52.19069767441861,52.19069767441861
7,July,CA,AS,NAS,387.0,363.0,14823.0,14823.0,0.937984496124031,38.30232558139535,38.30232558139535
7,July,CA,AS,No Delay,3415.0,0.0,5388.0,0.0,0.0,1.5777452415812592,0.0
7,July,CA,AS,Security,3.0,3.0,141.0,141.0,1.0,47.0,47.0
7,July,CA,AS,Weather,8.0,8.0,276.0,276.0,1.0,34.5,34.5
7,July,CA,B6,Carrier,101.0,98.0,9038.0,9038.0,0.9702970297029703,89.48514851485149,89.48514851485149
7,July,CA,B6,Late Aircraft,143.0,143.0,10636.0,10636.0,1.0,74.37762237762237,74.37762237762237
7,July,CA,B6,NAS,124.0,124.0,5626.0,5626.0,1.0,45.37096774193548,45.37096774193548
7,July,CA,B6,No Delay,1039.0,0.0,1557.0,0.0,0.0,1.4985563041385948,0.0
7,July,CA,B6,Weather,1.0,1.0,117.0,117.0,1.0,117.0,117.0
7,July,CA,DL,Carrier,635.0,626.0,76427.0,76427.0,0.9858267716535433,120.35748031496063,120.35748031496063
7,July,CA,DL,Late Aircraft,550.0,540.0,48374.0,48374.0,0.9818181818181818,87.95272727272727,87.95272727272727
7,July,CA,DL,NAS,401.0,376.0,14143.0,14143.0,0.9376558603491272,35.26932668329177,35.26932668329177
7,July,CA,DL,No Delay,5119.0,0.0,6643.0,0.0,0.0,1.297714397343231,0.0
7,July,CA,DL,Security,3.0,2.0,279.0,279.0,0.6666666666666666,93.0,93.0
7,July,CA,DL,Weather,5.0,5.0,995.0,995.0,1.0,199.0,199.0
7,July,CA,F9,Carrier,66.0,64.0,8464.0,8464.0,0.9696969696969697,128.24242424242425,128.24242424242425
7,July,CA,F9,Late Aircraft,306.0,303.0,24267.0,24267.0,0.9901960784313726,79.30392156862744,79.30392156862744
7,July,CA,F9,NAS,115.0,112.0,4460.0,4460.0,0.9739130434782609,38.78260869565217,38.78260869565217
7,July,CA,F9,No Delay,980.0,0.0,1795.0,0.0,0.0,1.8316326530612246,0.0
7,July,CA,G4,Carrier,58.0,56.0,10522.0,10522.0,0.9655172413793104,181.41379310344828,181.41379310344828
7,July,CA,G4,Late Aircraft,70.0,70.0,6120.0,6120.0,1.0,87.42857142857143,87.42857142857143
7,July,CA,G4,NAS,32.0,26.0,1147.0,1147.0,0.8125,35.84375,35.84375
7,July,CA,G4,No Delay,361.0,0.0,864.0,0.0,0.0,2.3933518005540164,0.0
7,July,CA,G4,Weather,3.0,3.0,113.0,113.0,1.0,37.666666666666664,37.666666666666664
7,July,CA,HA,Carrier,90.0,85.0,9837.0,9837.0,0.9444444444444444,109.3,109.3
7,July,CA,HA,Late Aircraft,10.0,10.0,1380.0,1380.0,1.0,138.0,138.0
7,July,CA,HA,No Delay,580.0,0.0,669.0,0.0,0.0,1.153448275862069,0.0
7,July,CA,HA,Weather,2.0,2.0,180.0,180.0,1.0,90.0,90.0
7,July,CA,MQ,Carrier,7.0,7.0,234.0,234.0,1.0,33.42857142857143,33.42857142857143
7,July,CA,MQ,Late Aircraft,22.0,21.0,1118.0,1118.0,0.9545454545454546,50.81818181818182,50.81818181818182
7,July,CA,MQ,NAS,6.0,5.0,174.0,174.0,0.8333333333333334,29.0,29.0
7,July,CA,MQ,No Delay,236.0,0.0,277.0,0.0,0.0,1.173728813559322,0.0
7,July,CA,MQ,Weather,1.0,1.0,369.0,369.0,1.0,369.0,369.0
7,July,CA,NK,Carrier,178.0,174.0,14815.0,14815.0,0.9775280898876404,83.23033707865169,83.23033707865169
7,July,CA,NK,Late Aircraft,270.0,268.0,24435.0,24435.0,0.9925925925925926,90.5,90.5
7,July,CA,NK,NAS,346.0,334.0,20732.0,20732.0,0.9653179190751445,59.91907514450867,59.91907514450867
7,July,CA,NK,No Delay,1805.0,0.0,2468.0,0.0,0.0,1.3673130193905818,0.0
7,July,CA,NK,Security,3.0,3.0,101.0,101.0,1.0,33.666666666666664,33.666666666666664
7,July,CA,NK,Weather,2.0,2.0,172.0,172.0,1.0,86.0,86.0
7,July,CA,OO,Carrier,1011.0,962.0,73188.0,73188.0,0.9515331355093967,72.39169139465875,72.39169139465875
7,July,CA,OO,Late Aircraft,649.0,634.0,46576.0,46576.0,0.9768875192604006,71.7657935285054,71.7657935285054
7,July,CA,OO,NAS,401.0,386.0,19510.0,19510.0,0.9625935162094763,48.65336658354115,48.65336658354115
7,July,CA,OO,No Delay,9567.0,0.0,12852.0,0.0,0.0,1.3433678269049858,0.0
7,July,CA,OO,Security,5.0,5.0,133.0,133.0,1.0,26.6,26.6
7,July,CA,OO,Weather,145.0,142.0,12103.0,12103.0,0.9793103448275862,83.46896551724137,83.46896551724137
7,July,CA,UA,Carrier,710.0,691.0,53953.0,53953.0,0.9732394366197183,75.99014084507043,75.99014084507043
7,July,CA,UA,Late Aircraft,799.0,786.0,68487.0,68487.0,0.983729662077597,85.71589486858574,85.71589486858574
7,July,CA,UA,NAS,487.0,454.0,23673.0,23673.0,0.9322381930184805,48.609856262833674,48.609856262833674
7,July,CA,UA,No Delay,7561.0,0.0,8609.0,0.0,0.0,1.1386060044967596,0.0
7,July,CA,UA,Weather,18.0,18.0,1608.0,1608.0,1.0,89.33333333333333,89.33333333333333
7,July,CA,WN,Carrier,1076.0,1018.0,57237.0,57237.0,0.9460966542750929,53.19423791821561,53.19423791821561
7,July,CA,WN,Late Aircraft,2682.0,2598.0,148299.0,148299.0,0.9686800894854586,55.29418344519016,55.29418344519016
7,July,CA,WN,NAS,711.0,673.0,29032.0,29032.0,0.9465541490857946,40.83263009845288,40.83263009845288
7,July,CA,WN,No Delay,15683.0,0.0,23886.0,0.0,0.0,1.5230504367786775,0.0
7,July,CA,WN,Security,12.0,12.0,492.0,492.0,1.0,41.0,41.0
7,July,CA,WN,Weather,19.0,19.0,1783.0,1783.0,1.0,93.84210526315789,93.84210526315789
7,July,CO,AA,Carrier,59.0,58.0,9437.0,9437.0,0.9830508474576272,159.94915254237287,159.94915254237287
7,July,CO,AA,Late Aircraft,170.0,169.0,16982.0,16982.0,0.9941176470588236,99.89411764705882,99.89411764705882
7,July,CO,AA,NAS,67.0,63.0,2782.0,2782.0,0.9402985074626866,41.52238805970149,41.52238805970149
7,July,CO,AA,No Delay,666.0,0.0,858.0,0.0,0.0,1.2882882882882882,0.0
7,July,CO,AA,Security,2.0,2.0,79.0,79.0,1.0,39.5,39.5
7,July,CO,AA,Weather,8.0,8.0,525.0,525.0,1.0,65.625,65.625
7,July,CO,AS,Carrier,7.0,6.0,527.0,527.0,0.8571428571428571,75.28571428571429,75.28571428571429
7,July,CO,AS,Late Aircraft,33.0,32.0,2441.0,2441.0,0.9696969696969697,73.96969696969697,73.96969696969697
7,July,CO,AS,NAS,14.0,13.0,351.0,351.0,0.9285714285714286,25.071428571428573,25.071428571428573
7,July,CO,AS,No Delay,224.0,0.0,385.0,0.0,0.0,1.71875,0.0
7,July,CO,AS,Security,1.0,1.0,22.0,22.0,1.0,22.0,22.0
7,July,CO,B6,Carrier,6.0,6.0,1398.0,1398.0,1.0,233.0,233.0
7,July,CO,B6,Late Aircraft,27.0,27.0,1755.0,1755.0,1.0,65.0,65.0
7,July,CO,B6,NAS,10.0,10.0,429.0,429.0,1.0,42.9,42.9
7,July,CO,B6,No Delay,81.0,0.0,134.0,0.0,0.0,1.654320987654321,0.0
7,July,CO,DL,Carrier,111.0,108.0,17663.0,17663.0,0.972972972972973,159.12612612612614,159.12612612612614
7,July,CO,DL,Late Aircraft,128.0,128.0,11576.0,11576.0,1.0,90.4375,90.4375
7,July,CO,DL,NAS,41.0,39.0,1519.0,1519.0,0.9512195121951219,37.048780487804876,37.048780487804876
7,July,CO,DL,No Delay,951.0,0.0,973.0,0.0,0.0,1.0231335436382756,0.0
7,July,CO,DL,Weather,5.0,5.0,144.0,144.0,1.0,28.8,28.8
7,July,CO,F9,Carrier,221.0,213.0,13287.0,13287.0,0.9638009049773756,60.12217194570136,60.12217194570136
7,July,CO,F9,Late Aircraft,415.0,410.0,30849.0,30849.0,0.9879518072289156,74.33493975903615,74.33493975903615
7,July,CO,F9,NAS,116.0,112.0,5148.0,5148.0,0.9655172413793104,44.37931034482759,44.37931034482759
7,July,CO,F9,No Delay,1637.0,0.0,2418.0,0.0,0.0,1.4770922419059254,0.0
7,July,CO,F9,Weather,8.0,8.0,577.0,577.0,1.0,72.125,72.125
7,July,CO,G4,Carrier,5.0,5.0,421.0,421.0,1.0,84.2,84.2
7,July,CO,G4,Late Aircraft,17.0,17.0,1668.0,1668.0,1.0,98.11764705882354,98.11764705882354
7,July,CO,G4,NAS,5.0,5.0,188.0,188.0,1.0,37.6,37.6
7,July,CO,G4,No Delay,50.0,0.0,172.0,0.0,0.0,3.44,0.0
7,July,CO,MQ,Carrier,5.0,5.0,1239.0,1239.0,1.0,247.8,247.8
7,July,CO,MQ,Late Aircraft,34.0,34.0,2029.0,2029.0,1.0,59.6764705882353,59.6764705882353
7,July,CO,MQ,NAS,19.0,18.0,624.0,624.0,0.9473684210526315,32.8421052631579,32.8421052631579
7,July,CO,MQ,No Delay,87.0,0.0,163.0,0.0,0.0,1.8735632183908046,0.0
7,July,CO,MQ,Weather,2.0,2.0,149.0,149.0,1.0,74.5,74.5
7,July,CO,OO,Carrier,764.0,733.0,54814.0,54814.0,0.9594240837696335,71.74607329842932,71.74607329842932
7,July,CO,OO,Late Aircraft,491.0,483.0,37672.0,37672.0,0.9837067209775967,76.72505091649694,76.72505091649694
7,July,CO,OO,NAS,207.0,204.0,12193.0,12193.0,0.9855072463768116,58.90338164251208,58.90338164251208
7,July,CO,OO,No Delay,6168.0,0.0,6636.0,0.0,0.0,1.075875486381323,0.0
7,July,CO,OO,Security,2.0,1.0,58.0,58.0,0.5,29.0,29.0
7,July,CO,OO,Weather,105.0,103.0,12124.0,12124.0,0.9809523809523809,115.46666666666667,115.46666666666667
7,July,CO,UA,Carrier,778.0,758.0,56322.0,56322.0,0.974293059125964,72.39331619537275,72.39331619537275
7,July,CO,UA,Late Aircraft,1135.0,1132.0,103350.0,103350.0,0.9973568281938326,91.05726872246696,91.05726872246696
7,July,CO,UA,NAS,573.0,548.0,26115.0,26115.0,0.956369982547993,45.575916230366495,45.575916230366495
7,July,CO,UA,No Delay,6770.0,0.0,9082.0,0.0,0.0,1.341506646971935,0.0
7,July,CO,UA,Weather,50.0,48.0,4068.0,4068.0,0.96,81.36,81.36
7,July,CO,WN,Carrier,1103.0,1063.0,53581.0,53581.0,0.9637352674524026,48.57751586582049,48.57751586582049
7,July,CO,WN,Late Aircraft,1262.0,1232.0,75064.0,75064.0,0.9762282091917591,59.48019017432647,59.48019017432647
7,July,CO,WN,NAS,386.0,367.0,15508.0,15508.0,0.9507772020725389,40.17616580310881,40.17616580310881
7,July,CO,WN,No Delay,6690.0,0.0,13601.0,0.0,0.0,2.033034379671151,0.0
7,July,CO,WN,Security,4.0,4.0,137.0,137.0,1.0,34.25,34.25
7,July,CO,WN,Weather,31.0,31.0,1793.0,1793.0,1.0,57.83870967741935,57.83870967741935
7,July,CT,9E,Carrier,8.0,7.0,596.0,596.0,0.875,74.5,74.5
7,July,CT,9E,Late Aircraft,2.0,2.0,118.0,118.0,1.0,59.0,59.0
7,July,CT,9E,NAS,3.0,2.0,119.0,119.0,0.6666666666666666,39.666666666666664,39.666666666666664
7,July,CT,9E,No Delay,21.0,0.0,22.0,0.0,0.0,1.0476190476190477,0.0
7,July,CT,9E,Weather,1.0,1.0,16.0,16.0,1.0,16.0,16.0
7,July,CT,AA,Carrier,29.0,29.0,1620.0,1620.0,1.0,55.86206896551724,55.86206896551724
7,July,CT,AA,Late Aircraft,50.0,49.0,4303.0,4303.0,0.98,86.06,86.06
7,July,CT,AA,NAS,55.0,51.0,2797.0,2797.0,0.9272727272727272,50.85454545454545,50.85454545454545
7,July,CT,AA,No Delay,252.0,0.0,369.0,0.0,0.0,1.4642857142857142,0.0
7,July,CT,AA,Security,1.0,1.0,42.0,42.0,1.0,42.0,42.0
7,July,CT,AA,Weather,10.0,10.0,1557.0,1557.0,1.0,155.7,155.7
7,July,CT,B6,Carrier,17.0,16.0,2029.0,2029.0,0.9411764705882353,119.3529411764706,119.3529411764706
7,July,CT,B6,Late Aircraft,32.0,32.0,2155.0,2155.0,1.0,67.34375,67.34375
7,July,CT,B6,NAS,12.0,11.0,385.0,385.0,0.9166666666666666,32.083333333333336,32.083333333333336
7,July,CT,B6,No Delay,186.0,0.0,275.0,0.0,0.0,1.478494623655914,0.0
7,July,CT,B6,Weather,1.0,1.0,68.0,68.0,1.0,68.0,68.0
7,July,CT,DL,Carrier,31.0,30.0,4416.0,4416.0,0.967741935483871,142.4516129032258,142.4516129032258
7,July,CT,DL,Late Aircraft,35.0,34.0,3779.0,3779.0,0.9714285714285714,107.97142857142858,107.97142857142858
7,July,CT,DL,NAS,24.0,23.0,811.0,811.0,0.9583333333333334,33.791666666666664,33.791666666666664
7,July,CT,DL,No Delay,269.0,0.0,314.0,0.0,0.0,1.1672862453531598,0.0
7,July,CT,DL,Weather,11.0,11.0,1156.0,1156.0,1.0,105.0909090909091,105.0909090909091
7,July,CT,F9,Carrier,5.0,5.0,1236.0,1236.0,1.0,247.2,247.2
7,July,CT,F9,Late Aircraft,35.0,34.0,2099.0,2099.0,0.9714285714285714,59.97142857142857,59.97142857142857
7,July,CT,F9,NAS,10.0,10.0,375.0,375.0,1.0,37.5,37.5
7,July,CT,F9,No Delay,52.0,0.0,46.0,0.0,0.0,0.8846153846153846,0.0
7,July,CT,F9,Weather,1.0,1.0,21.0,21.0,1.0,21.0,21.0
7,July,CT,MQ,Carrier,1.0,1.0,53.0,53.0,1.0,53.0,53.0
7,July,CT,MQ,Late Aircraft,6.0,5.0,172.0,172.0,0.8333333333333334,28.666666666666668,28.666666666666668
7,July,CT,MQ,NAS,1.0,1.0,25.0,25.0,1.0,25.0,25.0
7,July,CT,MQ,No Delay,23.0,0.0,27.0,0.0,0.0,1.173913043478261,0.0
7,July,CT,NK,Carrier,1.0,1.0,26.0,26.0,1.0,26.0,26.0
7,July,CT,NK,Late Aircraft,4.0,4.0,388.0,388.0,1.0,97.0,97.0
7,July,CT,NK,NAS,6.0,5.0,239.0,239.0,0.8333333333333334,39.833333333333336,39.833333333333336
7,July,CT,NK,No Delay,33.0,0.0,40.0,0.0,0.0,1.2121212121212122,0.0
7,July,CT,OH,Carrier,5.0,5.0,369.0,369.0,1.0,73.8,73.8
7,July,CT,OH,Late Aircraft,27.0,26.0,2794.0,2794.0,0.9629629629629629,103.48148148148148,103.48148148148148
7,July,CT,OH,NAS,9.0,9.0,323.0,323.0,1.0,35.888888888888886,35.888888888888886
7,July,CT,OH,No Delay,131.0,0.0,111.0,0.0,0.0,0.8473282442748091,0.0
