month,month_name,origin_state_abbr,operating_airline,origin_airport,flights,cancelled_flights,on_time_flights,dep_delayed_any,dep_delayed_15,dep_delayed_30,dep_delayed_60,dep_delayed_120,arr_delayed_any,arr_delayed_15,arr_delayed_30,arr_delayed_60,arr_delayed_120,sum_departure_delay_min,sum_arrival_delay_min,sum_total_delay_min,arr_delay_rate_any,dep_delay_rate_any,cancel_rate,avg_arrival_delay_min,avg_departure_delay_min,avg_total_delay_min
8,August,FL,NK,TPA,423.0,25.0,272.0,112.0,63.0,46.0,28.0,10.0,126.0,76.0,49.0,26.0,10.0,5328.0,5554.0,5227.0,0.2978723404255319,0.2647754137115839,0.0591016548463357,13.130023640661939,12.595744680851064,12.356973995271868
8,August,FL,OH,ECP,127.0,2.0,72.0,53.0,28.0,19.0,14.0,9.0,53.0,26.0,17.0,15.0,12.0,4853.0,4983.0,4798.0,0.41732283464566927,0.41732283464566927,0.015748031496062992,39.23622047244095,38.21259842519685,37.77952755905512
8,August,FL,OH,JAX,87.0,7.0,50.0,27.0,13.0,8.0,4.0,1.0,30.0,16.0,9.0,4.0,1.0,890.0,997.0,892.0,0.3448275862068966,0.3103448275862069,0.08045977011494253,11.459770114942529,10.229885057471265,10.25287356321839
8,August,FL,OH,PNS,227.0,2.0,147.0,75.0,47.0,34.0,27.0,17.0,78.0,50.0,38.0,30.0,16.0,5919.0,6380.0,6238.0,0.3436123348017621,0.3303964757709251,0.00881057268722467,28.105726872246695,26.07488986784141,27.480176211453745
8,August,FL,OH,SRQ,30.0,4.0,17.0,10.0,7.0,4.0,2.0,1.0,9.0,6.0,3.0,2.0,1.0,468.0,404.0,386.0,0.3,0.3333333333333333,0.13333333333333333,13.466666666666667,15.6,12.866666666666667
8,August,FL,OH,TLH,65.0,4.0,35.0,28.0,17.0,12.0,8.0,3.0,26.0,17.0,13.0,8.0,3.0,1381.0,1379.0,1316.0,0.4,0.4307692307692308,0.06153846153846154,21.215384615384615,21.246153846153845,20.246153846153845
8,August,FL,OH,VPS,91.0,0.0,54.0,27.0,17.0,11.0,7.0,4.0,37.0,23.0,14.0,9.0,4.0,1344.0,1620.0,1517.0,0.4065934065934066,0.2967032967032967,0.0,17.802197802197803,14.76923076923077,16.67032967032967
8,August,FL,OO,ECP,47.0,0.0,30.0,8.0,6.0,5.0,0.0,0.0,17.0,9.0,5.0,1.0,0.0,252.0,376.0,324.0,0.3617021276595745,0.1702127659574468,0.0,8.0,5.361702127659575,6.8936170212765955
8,August,FL,OO,JAX,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,28.0,28.0,0.3333333333333333,0.3333333333333333,0.0,9.333333333333334,15.0,9.333333333333334
8,August,FL,UA,EYW,31.0,3.0,18.0,9.0,8.0,8.0,5.0,2.0,10.0,8.0,6.0,3.0,1.0,830.0,667.0,657.0,0.3225806451612903,0.2903225806451613,0.0967741935483871,21.516129032258064,26.774193548387096,21.193548387096776
8,August,FL,UA,FLL,543.0,21.0,331.0,220.0,129.0,85.0,50.0,28.0,191.0,130.0,87.0,53.0,29.0,11691.0,11991.0,11615.0,0.35174953959484345,0.40515653775322286,0.03867403314917127,22.082872928176794,21.53038674033149,21.390423572744016
8,August,FL,UA,JAX,311.0,11.0,218.0,73.0,38.0,28.0,13.0,10.0,82.0,45.0,28.0,15.0,11.0,5124.0,5334.0,5092.0,0.26366559485530544,0.2347266881028939,0.03536977491961415,17.15112540192926,16.475884244372992,16.372990353697748
8,August,FL,UA,MCO,1034.0,45.0,591.0,472.0,267.0,191.0,111.0,50.0,398.0,269.0,195.0,119.0,54.0,21732.0,22120.0,21278.0,0.3849129593810445,0.4564796905222437,0.043520309477756286,21.392649903288202,21.017408123791103,20.578336557059963
8,August,FL,UA,MIA,377.0,14.0,196.0,156.0,104.0,79.0,50.0,22.0,167.0,113.0,85.0,57.0,22.0,9973.0,10854.0,10449.0,0.44297082228116713,0.41379310344827586,0.03713527851458886,28.79045092838196,26.453580901856764,27.716180371352785
8,August,FL,UA,PBI,164.0,12.0,88.0,66.0,49.0,39.0,30.0,15.0,64.0,44.0,38.0,29.0,14.0,6411.0,6183.0,6037.0,0.3902439024390244,0.4024390243902439,0.07317073170731707,37.701219512195124,39.09146341463415,36.8109756097561
8,August,FL,UA,PNS,67.0,1.0,55.0,13.0,7.0,6.0,3.0,1.0,11.0,6.0,6.0,3.0,1.0,490.0,457.0,430.0,0.16417910447761194,0.19402985074626866,0.014925373134328358,6.82089552238806,7.313432835820896,6.417910447761194
8,August,FL,UA,RSW,299.0,12.0,192.0,75.0,46.0,36.0,20.0,10.0,95.0,56.0,41.0,23.0,11.0,4385.0,5030.0,4791.0,0.3177257525083612,0.2508361204013378,0.04013377926421405,16.82274247491639,14.665551839464882,16.023411371237458
8,August,FL,UA,SRQ,96.0,2.0,62.0,27.0,17.0,12.0,10.0,5.0,32.0,22.0,17.0,12.0,5.0,1638.0,2064.0,1985.0,0.3333333333333333,0.28125,0.020833333333333332,21.5,17.0625,20.677083333333332
8,August,FL,UA,TPA,624.0,26.0,383.0,226.0,147.0,108.0,74.0,34.0,215.0,154.0,123.0,81.0,36.0,15784.0,16672.0,16228.0,0.34455128205128205,0.36217948717948717,0.041666666666666664,26.71794871794872,25.294871794871796,26.006410256410255
8,August,FL,WN,ECP,337.0,1.0,221.0,139.0,66.0,33.0,9.0,7.0,115.0,59.0,26.0,11.0,6.0,3469.0,3003.0,2669.0,0.34124629080118696,0.4124629080118694,0.002967359050445104,8.910979228486648,10.293768545994066,7.919881305637982
8,August,FL,WN,FLL,931.0,33.0,533.0,449.0,228.0,145.0,73.0,38.0,365.0,231.0,165.0,77.0,40.0,15997.0,16570.0,15740.0,0.3920515574650913,0.4822771213748657,0.03544575725026853,17.798066595059076,17.182599355531686,16.90655209452202
8,August,FL,WN,JAX,402.0,17.0,268.0,156.0,77.0,42.0,20.0,1.0,117.0,72.0,45.0,20.0,1.0,3910.0,3726.0,3400.0,0.291044776119403,0.3880597014925373,0.04228855721393035,9.26865671641791,9.72636815920398,8.457711442786069
8,August,FL,WN,MCO,3240.0,78.0,1730.0,1777.0,968.0,639.0,316.0,81.0,1432.0,933.0,623.0,305.0,73.0,58536.0,55136.0,51856.0,0.4419753086419753,0.5484567901234568,0.024074074074074074,17.017283950617283,18.066666666666666,16.00493827160494
8,August,FL,WN,MIA,368.0,11.0,184.0,182.0,108.0,70.0,36.0,18.0,173.0,120.0,85.0,45.0,20.0,7579.0,8561.0,8206.0,0.4701086956521739,0.4945652173913043,0.029891304347826088,23.26358695652174,20.595108695652176,22.29891304347826
8,August,FL,WN,PBI,173.0,2.0,85.0,75.0,45.0,30.0,14.0,6.0,86.0,48.0,31.0,18.0,9.0,3510.0,4108.0,3825.0,0.49710982658959535,0.43352601156069365,0.011560693641618497,23.745664739884393,20.289017341040463,22.109826589595375
8,August,FL,WN,PNS,242.0,0.0,189.0,56.0,29.0,14.0,6.0,2.0,53.0,26.0,13.0,6.0,2.0,1490.0,1336.0,1148.0,0.2190082644628099,0.23140495867768596,0.0,5.520661157024794,6.1570247933884295,4.743801652892562
8,August,FL,WN,RSW,400.0,12.0,227.0,145.0,75.0,46.0,24.0,11.0,161.0,81.0,50.0,25.0,11.0,5722.0,6036.0,5523.0,0.4025,0.3625,0.03,15.09,14.305,13.8075
8,August,FL,WN,SRQ,253.0,8.0,160.0,82.0,43.0,28.0,17.0,5.0,85.0,42.0,31.0,14.0,4.0,2761.0,2747.0,2456.0,0.3359683794466403,0.3241106719367589,0.03162055335968379,10.857707509881424,10.91304347826087,9.707509881422926
8,August,FL,WN,TPA,1749.0,53.0,1043.0,804.0,399.0,251.0,133.0,50.0,653.0,387.0,260.0,148.0,59.0,27605.0,27822.0,26213.0,0.3733562035448828,0.45969125214408235,0.030303030303030304,15.9073756432247,15.783304745568897,14.9874213836478
8,August,FL,WN,VPS,186.0,1.0,136.0,58.0,36.0,21.0,4.0,2.0,49.0,30.0,19.0,5.0,3.0,1637.0,1602.0,1489.0,0.26344086021505375,0.3118279569892473,0.005376344086021506,8.612903225806452,8.801075268817204,8.005376344086022
8,August,FL,YX,ECP,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,80.0,78.0,78.0,0.2,0.2,0.0,15.6,16.0,15.6
8,August,FL,YX,EYW,31.0,2.0,14.0,15.0,11.0,6.0,2.0,0.0,15.0,8.0,3.0,2.0,0.0,495.0,373.0,309.0,0.4838709677419355,0.4838709677419355,0.06451612903225806,12.03225806451613,15.96774193548387,9.96774193548387
8,August,FL,YX,JAX,131.0,8.0,90.0,24.0,18.0,12.0,8.0,1.0,33.0,21.0,14.0,9.0,3.0,1060.0,1306.0,1206.0,0.25190839694656486,0.183206106870229,0.061068702290076333,9.969465648854962,8.091603053435115,9.206106870229007
8,August,FL,YX,MIA,28.0,2.0,16.0,6.0,6.0,5.0,3.0,1.0,10.0,4.0,3.0,2.0,0.0,446.0,247.0,210.0,0.35714285714285715,0.21428571428571427,0.07142857142857142,8.821428571428571,15.928571428571429,7.5
8,August,FL,YX,PNS,10.0,1.0,4.0,7.0,6.0,4.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,1154.0,1057.0,1044.0,0.5,0.7,0.1,105.7,115.4,104.4
8,August,FL,YX,SRQ,27.0,0.0,9.0,7.0,4.0,4.0,1.0,0.0,18.0,6.0,4.0,1.0,0.0,226.0,341.0,273.0,0.6666666666666666,0.25925925925925924,0.0,12.62962962962963,8.37037037037037,10.11111111111111
8,August,FL,YX,TLH,26.0,0.0,16.0,5.0,5.0,5.0,5.0,5.0,10.0,6.0,5.0,5.0,5.0,981.0,1040.0,1029.0,0.38461538461538464,0.19230769230769232,0.0,40.0,37.73076923076923,39.57692307692308
8,August,GA,9E,ATL,1920.0,39.0,1478.0,370.0,211.0,146.0,75.0,14.0,403.0,240.0,162.0,86.0,18.0,13282.0,14602.0,13594.0,0.20989583333333334,0.19270833333333334,0.0203125,7.605208333333334,6.917708333333334,7.080208333333333
8,August,GA,9E,SAV,180.0,20.0,102.0,58.0,38.0,25.0,17.0,6.0,58.0,32.0,24.0,13.0,8.0,4329.0,4165.0,3983.0,0.32222222222222224,0.32222222222222224,0.1111111111111111,23.13888888888889,24.05,22.127777777777776
8,August,GA,AA,ATL,738.0,24.0,398.0,285.0,190.0,140.0,93.0,44.0,316.0,196.0,144.0,93.0,43.0,24044.0,24531.0,23724.0,0.4281842818428184,0.3861788617886179,0.032520325203252036,33.239837398373986,32.579945799457995,32.146341463414636
8,August,GA,AA,SAV,133.0,14.0,75.0,52.0,33.0,25.0,19.0,7.0,44.0,28.0,23.0,19.0,7.0,2910.0,2719.0,2606.0,0.3308270676691729,0.39097744360902253,0.10526315789473684,20.44360902255639,21.8796992481203,19.593984962406015
8,August,GA,AS,ATL,153.0,3.0,97.0,47.0,28.0,18.0,8.0,3.0,53.0,32.0,16.0,6.0,3.0,1640.0,1631.0,1497.0,0.3464052287581699,0.30718954248366015,0.0196078431372549,10.660130718954248,10.718954248366012,9.784313725490197
8,August,GA,B6,ATL,238.0,20.0,110.0,130.0,90.0,63.0,41.0,24.0,108.0,80.0,60.0,39.0,19.0,9288.0,8550.0,8341.0,0.453781512605042,0.5462184873949579,0.08403361344537816,35.924369747899156,39.02521008403362,35.04621848739496
8,August,GA,B6,SAV,62.0,1.0,27.0,36.0,24.0,18.0,12.0,6.0,34.0,27.0,20.0,11.0,6.0,1942.0,1968.0,1919.0,0.5483870967741935,0.5806451612903226,0.016129032258064516,31.741935483870968,31.322580645161292,30.951612903225808
8,August,GA,DL,ATL,20187.0,71.0,13342.0,6953.0,3891.0,2473.0,1180.0,406.0,6774.0,3889.0,2499.0,1249.0,402.0,253426.0,254327.0,235846.0,0.33556249071184424,0.34442958339525437,0.0035171149749839005,12.5985535245455,12.553920840144647,11.68306335760638
8,August,GA,DL,SAV,301.0,1.0,216.0,114.0,50.0,30.0,10.0,5.0,84.0,46.0,29.0,9.0,5.0,2889.0,2450.0,2262.0,0.27906976744186046,0.3787375415282392,0.0033222591362126247,8.13953488372093,9.598006644518273,7.514950166112957
8,August,GA,F9,ATL,1035.0,36.0,492.0,502.0,391.0,315.0,191.0,77.0,507.0,393.0,303.0,189.0,83.0,34425.0,34025.0,33142.0,0.48985507246376814,0.485024154589372,0.034782608695652174,32.8743961352657,33.26086956521739,32.021256038647344
8,August,GA,F9,SAV,21.0,1.0,9.0,8.0,7.0,5.0,4.0,0.0,11.0,8.0,6.0,3.0,0.0,421.0,477.0,453.0,0.5238095238095238,0.38095238095238093,0.047619047619047616,22.714285714285715,20.047619047619047,21.571428571428573
8,August,GA,G4,SAV,65.0,3.0,39.0,25.0,18.0,14.0,10.0,6.0,23.0,15.0,13.0,8.0,6.0,2164.0,1998.0,1961.0,0.35384615384615387,0.38461538461538464,0.046153846153846156,30.73846153846154,33.292307692307695,30.16923076923077
8,August,GA,MQ,ATL,54.0,1.0,17.0,33.0,19.0,13.0,6.0,4.0,36.0,23.0,14.0,7.0,3.0,1308.0,1446.0,1360.0,0.6666666666666666,0.6111111111111112,0.018518518518518517,26.77777777777778,24.22222222222222,25.185185185185187
8,August,GA,MQ,SAV,27.0,0.0,13.0,13.0,9.0,2.0,1.0,0.0,14.0,4.0,4.0,1.0,0.0,253.0,257.0,183.0,0.5185185185185185,0.48148148148148145,0.0,9.518518518518519,9.37037037037037,6.777777777777778
8,August,GA,NK,ATL,887.0,34.0,456.0,459.0,321.0,238.0,141.0,54.0,397.0,275.0,220.0,131.0,53.0,24739.0,22959.0,22129.0,0.447576099210823,0.5174746335963923,0.038331454340473504,25.883878241262682,27.89064261555806,24.94813979706877
8,August,GA,OH,ATL,199.0,8.0,98.0,82.0,51.0,36.0,19.0,8.0,93.0,54.0,38.0,19.0,8.0,5915.0,6275.0,6036.0,0.46733668341708545,0.4120603015075377,0.04020100502512563,31.532663316582916,29.723618090452263,30.331658291457288
8,August,GA,OH,SAV,370.0,17.0,251.0,92.0,61.0,47.0,29.0,19.0,102.0,62.0,43.0,36.0,21.0,5867.0,6347.0,6093.0,0.2756756756756757,0.24864864864864866,0.04594594594594595,17.154054054054054,15.856756756756758,16.467567567567567
8,August,GA,OO,ATL,685.0,5.0,447.0,203.0,145.0,102.0,66.0,44.0,233.0,140.0,103.0,69.0,40.0,13616.0,13445.0,12819.0,0.34014598540145985,0.29635036496350364,0.0072992700729927005,19.62773722627737,19.877372262773722,18.713868613138686
8,August,GA,OO,SAV,47.0,2.0,32.0,7.0,4.0,3.0,2.0,1.0,13.0,6.0,4.0,2.0,1.0,457.0,558.0,520.0,0.2765957446808511,0.14893617021276595,0.0425531914893617,11.872340425531915,9.72340425531915,11.063829787234043
8,August,GA,UA,ATL,686.0,18.0,460.0,241.0,133.0,102.0,58.0,32.0,208.0,137.0,94.0,52.0,30.0,13331.0,13228.0,12779.0,0.3032069970845481,0.35131195335276966,0.026239067055393587,19.282798833819243,19.432944606413994,18.628279883381925
8,August,GA,UA,SAV,108.0,3.0,72.0,29.0,21.0,18.0,11.0,6.0,33.0,23.0,20.0,13.0,7.0,3117.0,3284.0,3224.0,0.3055555555555556,0.26851851851851855,0.027777777777777776,30.40740740740741,28.86111111111111,29.85185185185185
8,August,GA,WN,ATL,2596.0,40.0,1692.0,1170.0,504.0,280.0,135.0,36.0,864.0,439.0,262.0,137.0,33.0,28529.0,25768.0,23072.0,0.33281972265023113,0.450693374422188,0.015408320493066256,9.926040061633282,10.98959938366718,8.887519260400616
8,August,GA,WN,SAV,256.0,12.0,164.0,96.0,39.0,23.0,10.0,3.0,80.0,46.0,25.0,11.0,2.0,2315.0,2336.0,2151.0,0.3125,0.375,0.046875,9.125,9.04296875,8.40234375
8,August,GA,YX,ATL,102.0,6.0,63.0,19.0,13.0,9.0,6.0,3.0,33.0,18.0,13.0,7.0,4.0,3171.0,3484.0,3375.0,0.3235294117647059,0.18627450980392157,0.058823529411764705,34.15686274509804,31.08823529411765,33.088235294117645
8,August,GA,YX,SAV,47.0,4.0,29.0,12.0,10.0,7.0,6.0,4.0,14.0,9.0,7.0,4.0,4.0,1818.0,1701.0,1675.0,0.2978723404255319,0.2553191489361702,0.0851063829787234,36.191489361702125,38.680851063829785,35.638297872340424
8,August,HI,AA,HNL,185.0,0.0,142.0,48.0,31.0,22.0,12.0,9.0,43.0,23.0,14.0,10.0,8.0,3181.0,2702.0,2596.0,0.23243243243243245,0.2594594594594595,0.0,14.605405405405405,17.194594594594594,14.032432432432433
8,August,HI,AA,KOA,61.0,0.0,47.0,18.0,12.0,8.0,4.0,1.0,14.0,10.0,8.0,3.0,1.0,740.0,615.0,594.0,0.22950819672131148,0.29508196721311475,0.0,10.081967213114755,12.131147540983607,9.737704918032787
8,August,HI,AA,LIH,61.0,0.0,44.0,13.0,6.0,4.0,2.0,2.0,17.0,5.0,3.0,2.0,2.0,1395.0,1339.0,1291.0,0.2786885245901639,0.21311475409836064,0.0,21.950819672131146,22.868852459016395,21.16393442622951
8,August,HI,AA,OGG,92.0,0.0,83.0,8.0,3.0,1.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,123.0,115.0,78.0,0.09782608695652174,0.08695652173913043,0.0,1.25,1.3369565217391304,0.8478260869565217
8,August,HI,AS,HNL,391.0,1.0,266.0,178.0,79.0,41.0,20.0,12.0,124.0,63.0,38.0,21.0,11.0,4796.0,4006.0,3649.0,0.3171355498721228,0.45524296675191817,0.0025575447570332483,10.245524296675192,12.265984654731458,9.332480818414322
8,August,HI,AS,KOA,186.0,1.0,124.0,74.0,29.0,14.0,8.0,3.0,61.0,24.0,14.0,8.0,4.0,2189.0,2049.0,1824.0,0.3279569892473118,0.3978494623655914,0.005376344086021506,11.016129032258064,11.768817204301076,9.806451612903226
8,August,HI,AS,LIH,99.0,0.0,74.0,29.0,10.0,7.0,5.0,0.0,25.0,11.0,5.0,3.0,0.0,694.0,527.0,436.0,0.25252525252525254,0.29292929292929293,0.0,5.3232323232323235,7.01010101010101,4.404040404040404
8,August,HI,AS,OGG,196.0,0.0,140.0,82.0,41.0,23.0,12.0,5.0,56.0,30.0,23.0,9.0,6.0,2545.0,2252.0,2047.0,0.2857142857142857,0.41836734693877553,0.0,11.489795918367347,12.98469387755102,10.443877551020408
8,August,HI,DL,HNL,304.0,2.0,245.0,86.0,35.0,20.0,13.0,8.0,57.0,25.0,17.0,10.0,7.0,3550.0,2943.0,2750.0,0.1875,0.28289473684210525,0.006578947368421052,9.680921052631579,11.677631578947368,9.046052631578947
8,August,HI,DL,KOA,62.0,0.0,49.0,19.0,6.0,3.0,3.0,0.0,13.0,5.0,3.0,3.0,0.0,467.0,384.0,336.0,0.20967741935483872,0.3064516129032258,0.0,6.193548387096774,7.532258064516129,5.419354838709677
8,August,HI,DL,LIH,62.0,0.0,55.0,12.0,6.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,783.0,697.0,669.0,0.11290322580645161,0.1935483870967742,0.0,11.241935483870968,12.629032258064516,10.790322580645162
8,August,HI,DL,OGG,83.0,1.0,76.0,21.0,6.0,4.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,2216.0,2082.0,2074.0,0.07228915662650602,0.25301204819277107,0.012048192771084338,25.08433734939759,26.698795180722893,24.987951807228917
8,August,HI,HA,HNL,2734.0,44.0,1643.0,1026.0,267.0,116.0,38.0,10.0,1047.0,269.0,117.0,39.0,10.0,15057.0,15059.0,10911.0,0.3829553767373811,0.37527432333577176,0.016093635698610095,5.508046817849305,5.507315288953913,3.9908558888076078
8,August,HI,HA,ITO,423.0,21.0,279.0,130.0,41.0,17.0,11.0,4.0,123.0,40.0,16.0,9.0,4.0,2471.0,2326.0,1837.0,0.2907801418439716,0.3073286052009456,0.04964539007092199,5.498817966903073,5.84160756501182,4.342789598108747
8,August,HI,HA,KOA,668.0,7.0,465.0,218.0,69.0,32.0,15.0,6.0,196.0,63.0,26.0,12.0,4.0,4506.0,3670.0,2942.0,0.2934131736526946,0.3263473053892216,0.010479041916167664,5.494011976047904,6.745508982035928,4.404191616766467
8,August,HI,HA,LIH,761.0,16.0,535.0,237.0,67.0,38.0,14.0,6.0,210.0,62.0,33.0,14.0,5.0,4522.0,4118.0,3324.0,0.2759526938239159,0.3114323258869908,0.02102496714848883,5.411300919842312,5.942181340341656,4.3679369250985545
8,August,HI,HA,OGG,1182.0,7.0,810.0,418.0,131.0,64.0,20.0,7.0,365.0,115.0,53.0,17.0,7.0,7190.0,6436.0,4939.0,0.30879864636209814,0.3536379018612521,0.005922165820642978,5.4450084602368864,6.082910321489002,4.178510998307953
8,August,HI,UA,HNL,443.0,4.0,344.0,188.0,87.0,62.0,36.0,16.0,95.0,56.0,41.0,28.0,14.0,8947.0,6766.0,6557.0,0.2144469525959368,0.42437923250564336,0.009029345372460496,15.27313769751693,20.196388261851016,14.801354401805868
8,August,HI,UA,KOA,145.0,1.0,115.0,43.0,28.0,23.0,13.0,7.0,29.0,18.0,15.0,9.0,7.0,3454.0,2906.0,2813.0,0.2,0.296551724137931,0.006896551724137931,20.041379310344826,23.820689655172412,19.4
8,August,HI,UA,LIH,129.0,0.0,119.0,20.0,9.0,3.0,2.0,1.0,10.0,2.0,1.0,1.0,0.0,467.0,141.0,93.0,0.07751937984496124,0.15503875968992248,0.0,1.0930232558139534,3.62015503875969,0.7209302325581395
8,August,HI,UA,OGG,186.0,0.0,161.0,57.0,22.0,14.0,9.0,4.0,25.0,11.0,9.0,7.0,3.0,2371.0,1770.0,1712.0,0.13440860215053763,0.3064516129032258,0.0,9.516129032258064,12.74731182795699,9.204301075268818
8,August,HI,WN,HNL,1213.0,9.0,991.0,320.0,107.0,64.0,26.0,3.0,213.0,88.0,50.0,21.0,3.0,6060.0,4572.0,3801.0,0.1755976916735367,0.26380873866446825,0.00741962077493817,3.7691673536685903,4.995877988458368,3.133553173948887
8,August,HI,WN,ITO,155.0,6.0,135.0,22.0,7.0,4.0,3.0,0.0,14.0,4.0,3.0,3.0,0.0,402.0,309.0,248.0,0.09032258064516129,0.14193548387096774,0.03870967741935484,1.9935483870967743,2.5935483870967744,1.6
8,August,HI,WN,KOA,287.0,1.0,262.0,44.0,11.0,6.0,4.0,0.0,24.0,9.0,7.0,4.0,0.0,748.0,604.0,526.0,0.08362369337979095,0.15331010452961671,0.003484320557491289,2.1045296167247387,2.6062717770034842,1.8327526132404182
8,August,HI,WN,LIH,283.0,0.0,255.0,42.0,14.0,9.0,1.0,1.0,28.0,12.0,8.0,1.0,1.0,817.0,632.0,562.0,0.0989399293286219,0.14840989399293286,0.0,2.23321554770318,2.8869257950530036,1.9858657243816253
8,August,HI,WN,OGG,529.0,2.0,456.0,116.0,41.0,25.0,13.0,4.0,71.0,32.0,23.0,11.0,3.0,2559.0,2061.0,1860.0,0.1342155009451796,0.21928166351606806,0.003780718336483932,3.896030245746692,4.837429111531191,3.5160680529300565
8,August,IA,9E,DSM,223.0,10.0,134.0,60.0,40.0,29.0,19.0,7.0,79.0,47.0,34.0,20.0,8.0,3084.0,3474.0,3263.0,0.3542600896860987,0.26905829596412556,0.04484304932735426,15.57847533632287,13.829596412556054,14.632286995515695
8,August,IA,AA,CID,72.0,4.0,34.0,29.0,16.0,12.0,9.0,6.0,34.0,17.0,14.0,8.0,5.0,2984.0,2993.0,2870.0,0.4722222222222222,0.4027777777777778,0.05555555555555555,41.56944444444444,41.44444444444444,39.861111111111114
8,August,IA,AA,DSM,189.0,3.0,99.0,88.0,67.0,55.0,41.0,20.0,87.0,66.0,55.0,37.0,22.0,10045.0,9752.0,9621.0,0.4603174603174603,0.4656084656084656,0.015873015873015872,51.597883597883595,53.148148148148145,50.904761904761905
8,August,IA,DL,CID,31.0,0.0,22.0,6.0,5.0,3.0,1.0,0.0,9.0,3.0,2.0,1.0,0.0,222.0,162.0,130.0,0.2903225806451613,0.1935483870967742,0.0,5.225806451612903,7.161290322580645,4.193548387096774
8,August,IA,DL,DSM,96.0,0.0,88.0,20.0,7.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,425.0,246.0,214.0,0.08333333333333333,0.20833333333333334,0.0,2.5625,4.427083333333333,2.2291666666666665
8,August,IA,F9,CID,31.0,0.0,22.0,6.0,4.0,4.0,2.0,1.0,9.0,7.0,5.0,3.0,2.0,377.0,549.0,541.0,0.2903225806451613,0.1935483870967742,0.0,17.70967741935484,12.161290322580646,17.451612903225808
8,August,IA,F9,DSM,31.0,1.0,16.0,10.0,4.0,3.0,3.0,0.0,14.0,7.0,4.0,3.0,0.0,293.0,392.0,344.0,0.45161290322580644,0.3225806451612903,0.03225806451612903,12.64516129032258,9.451612903225806,11.096774193548388
8,August,IA,G4,CID,72.0,1.0,48.0,20.0,13.0,9.0,8.0,4.0,23.0,14.0,11.0,9.0,4.0,1462.0,1582.0,1537.0,0.3194444444444444,0.2777777777777778,0.013888888888888888,21.97222222222222,20.305555555555557,21.34722222222222
8,August,IA,G4,DSM,144.0,2.0,82.0,57.0,32.0,17.0,11.0,5.0,60.0,35.0,18.0,12.0,5.0,2120.0,2124.0,2004.0,0.4166666666666667,0.3958333333333333,0.013888888888888888,14.75,14.722222222222221,13.916666666666666
8,August,IA,MQ,CID,140.0,1.0,85.0,44.0,23.0,12.0,4.0,1.0,54.0,29.0,18.0,8.0,1.0,1459.0,1845.0,1671.0,0.38571428571428573,0.3142857142857143,0.007142857142857143,13.178571428571429,10.42142857142857,11.935714285714285
8,August,IA,MQ,DSM,130.0,0.0,73.0,48.0,33.0,20.0,10.0,2.0,57.0,34.0,23.0,12.0,1.0,1851.0,2032.0,1860.0,0.43846153846153846,0.36923076923076925,0.0,15.63076923076923,14.238461538461538,14.307692307692308
8,August,IA,OH,CID,88.0,1.0,56.0,28.0,14.0,11.0,7.0,2.0,31.0,21.0,15.0,6.0,2.0,1364.0,1516.0,1462.0,0.3522727272727273,0.3181818181818182,0.011363636363636364,17.227272727272727,15.5,16.613636363636363
8,August,IA,OH,DSM,16.0,0.0,8.0,7.0,5.0,4.0,3.0,1.0,8.0,6.0,6.0,3.0,1.0,424.0,445.0,429.0,0.5,0.4375,0.0,27.8125,26.5,26.8125
8,August,IA,OO,CID,234.0,3.0,107.0,80.0,51.0,38.0,20.0,11.0,124.0,84.0,58.0,28.0,10.0,4480.0,5972.0,5730.0,0.5299145299145299,0.3418803418803419,0.01282051282051282,25.521367521367523,19.145299145299145,24.487179487179485
8,August,IA,OO,DSM,57.0,0.0,36.0,10.0,4.0,2.0,2.0,1.0,21.0,9.0,3.0,2.0,1.0,320.0,473.0,397.0,0.3684210526315789,0.17543859649122806,0.0,8.298245614035087,5.614035087719298,6.964912280701754
8,August,IA,UA,CID,115.0,3.0,72.0,35.0,18.0,9.0,7.0,3.0,40.0,23.0,12.0,6.0,2.0,1398.0,1473.0,1374.0,0.34782608695652173,0.30434782608695654,0.02608695652173913,12.808695652173913,12.156521739130435,11.947826086956521
8,August,IA,UA,DSM,188.0,2.0,112.0,47.0,26.0,18.0,11.0,7.0,74.0,33.0,18.0,12.0,7.0,2099.0,2375.0,2122.0,0.39361702127659576,0.25,0.010638297872340425,12.632978723404255,11.164893617021276,11.287234042553191
8,August,IA,WN,DSM,150.0,0.0,114.0,55.0,18.0,12.0,2.0,0.0,36.0,19.0,10.0,2.0,0.0,915.0,802.0,679.0,0.24,0.36666666666666664,0.0,5.346666666666667,6.1,4.526666666666666
8,August,IA,YX,CID,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,47.0,47.0,0.16666666666666666,0.16666666666666666,0.0,7.833333333333333,9.833333333333334,7.833333333333333
